"","year","artist","track","time","week","rank","date"
"370",2000,"Carter, Aaron","Aaron's Party (Come ...","3:23",2,75,2000-09-02
"371",2000,"Carter, Torrey","Take That","3:43",2,88,2000-07-01
"372",2000,"Changing Faces","That Other Woman","4:00",2,72,2000-10-07
"373",2000,"Chesney, Kenny","I Lost It","3:54",2,67,2000-10-28
"374",2000,"Chesney, Kenny","What I Need To Do","4:05",2,74,2000-04-08
"375",2000,"Clark Family Experience","Meanwhile Back At Th...","2:56",2,86,2000-11-25
"376",2000,"Clark, Terri","A Little Gasoline","3:07",2,82,2000-12-23
"377",2000,"Common","The Light","3:55",2,55,2000-08-12
"378",2000,"Counting Crows","Hanginaround","4:07",2,70,1999-11-13
"379",2000,"Creed","Higher","5:16",2,77,1999-09-18
"380",2000,"Creed","With Arms Wide Open","3:52",2,78,2000-05-20
"381",2000,"Cyrus, Billy Ray","You Won't Be Lonely ...","3:45",2,97,2000-09-30
"382",2000,"D'Angelo","Left & Right","4:35",2,77,1999-12-18
"383",2000,"D'Angelo","Untitled (How Does I...","7:10",2,56,2000-01-29
"384",2000,"DMX","Party Up (Up In Here...","3:45",2,74,2000-03-04
"385",2000,"DMX","What You Want","4:05",2,95,2000-07-08
"386",2000,"DMX","What's My Name","3:50",2,76,2000-01-22
"387",2000,"Da Brat","That's What I'm Look...","3:44",2,73,2000-03-04
"388",2000,"Da Brat","What'Chu Like","3:57",2,65,2000-06-10
"389",2000,"Davidson, Clay","Unconditional","3:56",2,97,2000-04-01
"390",2000,"De La Soul","All Good?","5:02",2,96,2000-12-30
"391",2000,"Destiny's Child","Independent Women Pa...","3:38",2,63,2000-09-30
"392",2000,"Destiny's Child","Jumpin' Jumpin'","3:48",2,71,2000-05-20
"393",2000,"Destiny's Child","Say My Name","4:31",2,83,2000-01-01
"394",2000,"Diffie, Joe","It's Always Somethin...","2:55",2,78,2000-08-19
"395",2000,"Diffie, Joe","The Quittin' Kind","3:23",2,100,2000-01-08
"396",2000,"Dion, Celine","That's The Way It Is","4:03",2,68,1999-11-20
"397",2000,"Dixie Chicks, The","Cold Day In July","5:12",2,79,2000-07-01
"398",2000,"Dixie Chicks, The","Cowboy Take Me Away","4:51",2,72,1999-12-04
"399",2000,"Dixie Chicks, The","Goodbye Earl","4:19",2,29,2000-03-25
"400",2000,"Dixie Chicks, The","Without You","3:32",2,70,2000-10-14
"401",2000,"Dr. Dre","Forgot About Dre","3:42",2,55,2000-01-29
"402",2000,"Dr. Dre","The Next Episode","2:38",2,67,2000-06-03
"403",2000,"Drama","Left, Right, Left","3:37",2,98,2000-02-19
"404",2000,"Dream","He Loves U Not","3:43",2,92,2000-10-07
"405",2000,"Eastsidaz, The","G'D Up","4:27",2,77,2000-01-15
"406",2000,"Eastsidaz, The","Got Beef","3:58",2,99,2000-07-08
"407",2000,"Eiffel 65","Blue","3:29",2,29,1999-12-18
"408",2000,"Elliott, Missy ""Misdemeanor""","Hot Boyz","3:51",2,21,1999-12-04
"409",2000,"Eminem","Stan","5:26",2,67,2000-11-11
"410",2000,"Eminem","The Real Slim Shady","4:42",2,32,2000-05-13
"411",2000,"Eminem","The Way I Am","4:40",2,74,2000-09-02
"412",2000,"En Vogue","Riddle","5:10",2,92,2000-06-24
"413",2000,"Evans, Sara","Born To Fly","5:36",2,71,2000-10-28
"414",2000,"Eve","Got It All","3:48",2,88,2000-07-22
"415",2000,"Eve","Love Is Blind","3:51",2,91,2000-01-15
"416",2000,"Everclear","Wonderful","4:30",2,69,2000-07-15
"417",2000,"Fabian, Lara","I Will Love Again","3:43",2,80,2000-06-17
"418",2000,"Fatboy Slim","The Rockafeller Skan...","4:00",2,94,1999-11-20
"419",2000,"Filter","Take A Picture","4:23",2,74,1999-12-04
"420",2000,"Foo Fighters","Learn To Fly","3:55",2,69,1999-10-23
"421",2000,"Funkmaster Flex","Do You","4:14",2,92,2000-11-18
"422",2000,"Gill, Vince","Feels Like Love","4:13",2,76,2000-09-09
"423",2000,"Gilman, Billy","One Voice","4:07",2,86,2000-06-24
"424",2000,"Ginuwine","None Of Ur Friends B...","4:12",2,84,1999-12-18
"425",2000,"Ginuwine","The Best Man I Can B...","4:06",2,97,2000-01-15
"426",2000,"Goo Goo Dolls","Broadway","3:54",2,58,2000-04-29
"427",2000,"Gray, Macy","I Try","3:52",2,51,2000-02-26
"428",2000,"Griggs, Andy","She's More","3:19",2,76,2000-03-18
"429",2000,"Guy","Dancin'","4:08",2,29,1999-12-25
"430",2000,"Hanson","This Time Around","4:14",2,22,2000-04-29
"431",2000,"Hart, Beth","L.A. Song","3:47",2,100,1999-12-04
"432",2000,"Heatherly, Eric","Flowers On The Wall","3:16",2,88,2000-05-06
"433",2000,"Henley, Don","Taking You Home","4:08",2,77,2000-07-01
"434",2000,"Herndon, Ty","No Mercy","4:43",2,99,2000-03-25
"435",2000,"Hill, Faith","Breathe","4:04",2,68,1999-11-13
"436",2000,"Hill, Faith","Let's Make Love","4:11",2,83,2000-08-19
"437",2000,"Hoku","Another Dumb Blonde","3:47",2,49,2000-02-26
"438",2000,"Hollister, Dave","Can't Stay","6:17",2,84,2000-04-01
"439",2000,"Hot Boys","I Need A Hot Girl","4:16",2,75,2000-02-26
"440",2000,"Houston, Whitney","Could I Have This Ki...","3:54",2,68,2000-06-24
"441",2000,"Houston, Whitney","I Learned From The B...","4:18",2,83,2000-02-26
"442",2000,"Houston, Whitney","My Love Is Your Love","4:16",2,68,1999-09-11
"443",2000,"Houston, Whitney","Same Script, Differe...","4:45",2,71,2000-06-24
"444",2000,"IMx","Stay The Night","3:37",2,61,1999-10-16
"445",2000,"Ice Cube","You Can Do It","4:20",2,66,1999-12-11
"446",2000,"Ideal","Whatever","3:48",2,75,2000-06-17
"447",2000,"Iglesias, Enrique","Be With You","3:36",2,45,2000-04-08
"448",2000,"Iglesias, Enrique","Rhythm Divine","7:35",2,84,1999-12-11
"449",2000,"J-Shin","One Night Stand","4:34",2,96,2000-01-01
"450",2000,"Ja Rule","Between Me And You","4:05",2,74,2000-09-23
"451",2000,"Jackson, Alan","It Must Be Love","2:53",2,74,2000-07-01
"452",2000,"Jackson, Alan","Pop A Top","3:04",2,73,1999-11-20
"453",2000,"Jackson, Alan","www.memory","2:36",2,59,2000-11-11
"454",2000,"Jagged Edge","He Can't Love U","3:30",2,32,1999-12-18
"455",2000,"Jagged Edge","Let's Get Married","4:23",2,66,2000-05-13
"456",2000,"Janet","Doesn't Really Matte...","4:17",2,52,2000-06-24
"457",2000,"Jay-Z","Anything","3:41",2,58,2000-03-04
"458",2000,"Jay-Z","Big Pimpin'","3:55",2,52,2000-04-29
"459",2000,"Jay-Z","Do It Again (Put Ya ...","3:47",2,68,2000-01-22
"460",2000,"Jay-Z","Hey Papi","3:40",2,100,2000-08-19
"461",2000,"Jay-Z","I Just Wanna Love U ...","3:50",2,45,2000-11-04
"462",2000,"Jean, Wyclef","911","4:00",2,74,2000-10-14
"463",2000,"Joe","I Wanna Know","4:57",2,86,2000-01-08
"464",2000,"Joe","Treat Her Like A Lad...","4:12",2,75,2000-08-12
"465",2000,"John, Elton","Someday Out Of The B...","4:41",2,56,2000-04-29
"466",2000,"Jones, Donell","Where I Wanna Be","6:22",2,71,2000-04-29
"467",2000,"Jordan, Montell","Get It On.. Tonite","4:34",2,80,1999-10-30
"468",2000,"Juvenile","U Understand","3:51",2,83,2000-02-12
"469",2000,"Kandi","Don't Think I'm Not","3:50",2,66,2000-08-12
"470",2000,"Keith, Toby","Country Comes To Tow...","3:39",2,78,2000-08-12
"471",2000,"Keith, Toby","How Do You Like Me N...","3:29",2,72,2000-02-05
"472",2000,"Kelis","Caught Out There","4:09",2,68,1999-12-11
"473",2000,"Kenny G","Auld Lang Syne (The ...","7:50",2,89,2000-01-01
"474",2000,"Kid Rock","Only God Knows Why","5:27",2,47,2000-02-26
"475",2000,"Kravitz, Lenny","I Belong To You","4:17",2,77,2000-04-01
"476",2000,"Kumbia Kings","U Don't Love Me","3:50",2,64,2000-03-11
"477",2000,"LFO","I Don't Wanna Kiss Y...","5:00",2,61,2000-04-22
"478",2000,"LFO","West Side Story","3:27",2,84,2000-08-12
"479",2000,"LL Cool J","Imagine That","4:00",2,98,2000-08-19
"480",2000,"Larrieux, Amel","Get Up","4:02",2,97,2000-03-11
"481",2000,"Lawrence, Tracy","Lessons Learned","2:55",2,73,2000-02-05
"482",2000,"Levert, Gerald","Baby U Are","4:10",2,89,2000-08-26
"483",2000,"Levert, Gerald","Mr. Too Damn Good","4:06",2,83,2000-03-25
"484",2000,"Lil Bow Wow","Bounce With Me","3:22",2,35,2000-08-26
"485",2000,"Lil Wayne","Tha Block Is Hot","4:13",2,89,1999-12-11
"486",2000,"Lil' Kim","How Many Licks?","3:50",2,75,2000-12-02
"487",2000,"Lil' Kim","No Matter What They ...","4:12",2,72,2000-07-22
"488",2000,"Lil' Mo","Ta Da","4:17",2,99,2000-08-19
"489",2000,"Lil' Zane","Callin' Me","3:43",2,89,2000-08-05
"490",2000,"Limp Bizkit","N 2 Gether Now","3:55",2,88,1999-12-11
"491",2000,"Limp Bizkit","Re-Arranged","4:08",2,91,1999-12-11
"492",2000,"Limp Bizkit","Rollin'","4:04",2,73,2000-11-18
"493",2000,"Lonestar","Amazed","4:25",2,54,1999-06-12
"494",2000,"Lonestar","Smile","3:33",2,80,1999-12-25
"495",2000,"Lonestar","What About Now","3:30",2,72,2000-06-17
"496",2000,"Lopez, Jennifer","Feelin' Good","4:28",2,79,2000-02-26
"497",2000,"Loveless, Patty","That's The Kind Of M...","3:27",2,93,2000-09-23
"498",2000,"Lox","Ryde or Die, Chick","3:56",2,73,2000-03-25
"499",2000,"Lucy Pearl","Dance Tonight","3:45",2,75,2000-05-27
"500",2000,"Ludacris","What's Your Fantasy","4:16",2,83,2000-10-07
"501",2000,"M2M","Don't Say You Love M...","3:41",2,53,1999-11-27
"502",2000,"M2M","Mirror Mirror","3:19",2,87,2000-04-08
"503",2000,"Madison Avenue","Don't Call Me Baby","3:44",2,96,2000-07-15
"504",2000,"Madonna","American Pie","4:30",2,35,2000-02-26
"505",2000,"Madonna","Music","3:45",2,23,2000-08-19
"506",2000,"Martin, Ricky","Private Emotion","4:02",2,67,2000-03-18
"507",2000,"Martin, Ricky","Shake Your Bon-Bon","3:08",2,66,1999-11-27
"508",2000,"Martin, Ricky","She Bangs","4:02",2,28,2000-10-14
"509",2000,"Mary Mary","Shackles (Praise You...","3:12",2,76,2000-04-01
"510",2000,"McBride, Martina","Love's The Only Hous...","5:13",2,69,2000-02-12
"511",2000,"McBride, Martina","There You Are","3:26",2,75,2000-09-16
"512",2000,"McEntire, Reba","I'll Be","4:23",2,79,2000-05-20
"513",2000,"McEntire, Reba","What Do You Say","3:26",2,76,1999-11-06
"514",2000,"McGraw, Tim","My Best Friend","4:33",2,76,1999-12-04
"515",2000,"McGraw, Tim","My Next Thirty Years","3:37",2,62,2000-10-28
"516",2000,"McGraw, Tim","Some Things Never Ch...","3:56",2,66,2000-05-20
"517",2000,"McKnight, Brian","Stay Or Let It Go","4:32",2,92,2000-03-04
"518",2000,"Messina, Jo Dee","Because You Love Me","3:50",2,78,2000-02-05
"519",2000,"Messina, Jo Dee","That's The Way","3:17",2,67,2000-07-01
"520",2000,"Metallica","I Disappear","4:26",2,84,2000-05-20
"521",2000,"Metallica","No Leaf Clover (Live...","5:43",2,81,2000-02-19
"522",2000,"Montgomery Gentry","Daddy Won't Sell The...","4:18",2,83,2000-03-11
"523",2000,"Montgomery, John Michael","The Little Girl","3:52",2,67,2000-09-16
"524",2000,"Moore, Chante","Straight Up","3:40",2,98,2000-11-04
"525",2000,"Moore, Mandy","I Wanna Be With You","4:12",2,63,2000-06-24
"526",2000,"Mumba, Samantha","Gotta Tell You","3:19",2,72,2000-09-16
"527",2000,"Musiq","Just Friends","4:02",2,83,2000-10-21
"528",2000,"Mya","Case Of The Ex (What...","3:50",2,57,2000-08-26
"529",2000,"Mya","The Best Of Me","4:12",2,70,2000-04-22
"530",2000,"Mystikal","Shake Ya Ass","4:46",2,90,2000-08-19
"531",2000,"N'Sync","Bye Bye Bye","3:15",2,20,2000-02-05
"532",2000,"N'Sync","It's Gonna Be Me","3:10",2,70,2000-05-13
"533",2000,"N'Sync","This I Promise You","4:23",2,31,2000-10-07
"534",2000,"Nas","You Owe Me","3:51",2,72,2000-04-01
"535",2000,"Nelly","(Hot S**t) Country G...","4:17",2,99,2000-05-06
"536",2000,"Next","Wifey","4:03",2,61,2000-06-03
"537",2000,"Nine Days","Absolutely (Story Of...","3:09",2,71,2000-05-13
"538",2000,"Nine Days","If I Am","4:18",2,68,2000-12-09
"539",2000,"No Doubt","Simple Kind Of Life","4:11",2,40,2000-07-08
"540",2000,"Nu Flavor","3 Little Words","3:54",2,97,2000-06-10
"541",2000,"Offspring, The","Original Prankster","3:42",2,71,2000-12-02
"542",2000,"Paisley, Brad","Me Neither","3:19",2,85,2000-05-20
"543",2000,"Paisley, Brad","We Danced","3:45",2,68,2000-10-21
"544",2000,"Papa Roach","Last Resort","3:19",2,71,2000-08-05
"545",2000,"Pearl Jam","Nothing As It Seems","5:20",2,70,2000-05-20
"546",2000,"Pink","Most Girls","4:06",2,70,2000-08-19
"547",2000,"Pink","There U Go","3:23",2,15,2000-03-11
"548",2000,"Price, Kelly","As We Lay","6:20",2,69,2000-07-22
"549",2000,"Price, Kelly","Love Sets You Free","3:46",2,91,2000-05-20
"550",2000,"Price, Kelly","You Should've Told M...","3:12",2,91,2000-09-30
"551",2000,"Profyle","Liar","3:57",2,32,2000-09-23
"552",2000,"Puff Daddy","Best Friend","5:33",2,59,2000-02-19
"553",2000,"Q-Tip","Breathe And Stop","4:06",2,71,2000-01-29
"554",2000,"R.E.M.","The Great Beyond","4:10",2,79,2000-01-01
"555",2000,"Rascal Flatts","Prayin' For Daylight","3:36",2,78,2000-05-13
"556",2000,"Raye, Collin","Couldn't Last A Mome...","3:40",2,85,2000-03-25
"557",2000,"Red Hot Chili Peppers","Californication","5:21",2,72,2000-08-05
"558",2000,"Red Hot Chili Peppers","Otherside","4:13",2,72,2000-02-19
"559",2000,"Rimes, LeAnn","Big Deal","3:03",2,52,1999-10-23
"560",2000,"Rimes, LeAnn","Can't Fight The Moon...","3:33",2,71,2000-09-16
"561",2000,"Rimes, LeAnn","I Need You","3:42",2,68,2000-06-03
"562",2000,"Rogers, Kenny","Buy Me A Rose","3:46",2,72,2000-03-18
"563",2000,"Ruff Endz","No More","3:56",2,38,2000-07-08
"564",2000,"Sammie","I Like It","4:09",2,68,2000-02-05
"565",2000,"Santana","Maria, Maria","4:18",2,8,2000-02-19
"566",2000,"Savage Garden","Crash And Burn","4:41",2,58,2000-04-15
"567",2000,"Savage Garden","I Knew I Loved You","4:07",2,48,1999-10-30
"568",2000,"SheDaisy","Deck The Halls","3:46",2,61,2000-01-01
"569",2000,"SheDaisy","I Will.. But","3:40",2,74,2000-07-22
"570",2000,"SheDaisy","This Woman Needs","3:20",2,70,2000-02-12
"571",2000,"Sheist, Shade","Where I Wanna Be","4:16",2,95,2000-11-18
"572",2000,"Shyne","Bad Boyz","4:22",2,87,2000-09-16
"573",2000,"Simpson, Jessica","I Think I'm In Love ...","3:32",2,52,2000-07-08
"574",2000,"Simpson, Jessica","Where You Are","3:51",2,66,2000-04-08
"575",2000,"Sisqo","Got To Get It","3:52",2,76,1999-11-27
"576",2000,"Sisqo","Incomplete","3:52",2,66,2000-07-01
"577",2000,"Sisqo","Thong Song","4:05",2,63,2000-02-05
"578",2000,"Sister Hazel","Change Your Mind","4:02",2,67,2000-07-22
"579",2000,"Smash Mouth","Then The Morning Com...","3:04",2,59,1999-11-06
"580",2000,"Smith, Will","Freakin' It","3:58",2,99,2000-02-19
"581",2000,"Son By Four","A Puro Dolor (Purest...","3:30",2,80,2000-04-15
"582",2000,"Sonique","It Feels So Good","3:48",2,52,2000-01-29
"583",2000,"SoulDecision","Faded","3:25",2,90,2000-07-15
"584",2000,"Spears, Britney","From The Bottom Of M...","4:30",2,59,2000-02-05
"585",2000,"Spears, Britney","Lucky","3:23",2,41,2000-08-19
"586",2000,"Spears, Britney","Oops!.. I Did It Aga...","3:30",2,38,2000-04-29
"587",2000,"Spencer, Tracie","Still In My Heart","4:11",2,88,2000-03-11
"588",2000,"Splender","I Think God Can Expl...","3:55",2,66,2000-06-17
"589",2000,"Sting","Desert Rose","3:52",2,88,2000-05-20
"590",2000,"Stone Temple Pilots","Sour Girl","4:16",2,79,2000-07-15
"591",2000,"Stone, Angie","No More Rain (In Thi...","4:42",2,86,2000-01-01
"592",2000,"Strait, George","Go On","3:48",2,67,2000-09-02
"593",2000,"Strait, George","The Best Day","3:24",2,64,2000-02-05
"594",2000,"Sugar Ray","Falls Apart","4:15",2,64,2000-01-22
"595",2000,"TLC","Dear Lie","4:36",2,55,2000-02-19
"596",2000,"Tamar","If You Don't Wanna L...","4:02",2,98,2000-04-01
"597",2000,"Tamia","Can't Go For That","3:38",2,86,2000-09-23
"598",2000,"Third Eye Blind","Deep Inside Of You","4:10",2,73,2000-09-09
"599",2000,"Third Eye Blind","Never Let You Go","3:57",2,32,2000-01-29
"600",2000,"Thomas, Carl","Emotional","4:31",2,63,2000-12-02
"601",2000,"Thomas, Carl","I Wish","3:50",2,64,2000-04-01
"602",2000,"Thomas, Carl","Summer Rain","4:57",2,82,2000-09-30
"603",2000,"Tippin, Aaron","Kiss This","2:53",2,72,2000-09-02
"604",2000,"Train","Meet Virginia","3:55",2,67,1999-10-16
"605",2000,"Trick Daddy","Shut Up","4:17",2,95,2000-05-27
"606",2000,"Trina","Pull Over","2:58",2,93,2000-09-16
"607",2000,"Tritt, Travis","Best Of Intentions","4:15",2,86,2000-08-26
"608",2000,"Tuesday","I Know","4:06",2,98,2001-01-06
"609",2000,"Urban, Keith","Your Everything","4:10",2,80,2000-07-22
"610",2000,"Usher","Pop Ya Collar","3:36",2,64,2000-11-11
"611",2000,"Vassar, Phil","Carlene","4:07",2,67,2000-03-11
"612",2000,"Vassar, Phil","Just Another Day In ...","3:54",2,81,2000-10-07
"613",2000,"Vertical Horizon","Everything You Want","4:01",2,61,2000-01-29
"614",2000,"Vertical Horizon","You're A God","3:45",2,55,2000-09-02
"615",2000,"Vitamin C","Graduation (Friends ...","4:23",2,64,2000-04-22
"616",2000,"Vitamin C","The Itch","3:30",2,48,2000-12-09
"617",2000,"Walker, Clay","Live, Laugh, Love","4:06",2,95,1999-12-11
"618",2000,"Walker, Clay","The Chain Of Love","5:03",2,65,2000-04-22
"619",2000,"Wallflowers, The","Sleepwalker","3:29",2,73,2000-11-04
"620",2000,"Westlife","Swear It Again","4:07",2,82,2000-04-08
"621",2000,"Williams, Robbie","Angels","3:56",2,77,1999-11-27
"622",2000,"Wills, Mark","Back At One","4:00",2,55,2000-01-22
"623",2000,"Worley, Darryl","When You Need My Lov...","3:35",2,88,2000-06-24
"624",2000,"Wright, Chely","It Was","3:51",2,78,2000-03-11
"625",2000,"Yankee Grey","Another Nine Minutes","3:10",2,83,2000-05-06
"626",2000,"Yearwood, Trisha","Real Live Woman","3:55",2,83,2000-04-08
"627",2000,"Ying Yang Twins","Whistle While You Tw...","4:19",2,94,2000-03-25
"628",2000,"Zombie Nation","Kernkraft 400","3:30",2,99,2000-09-09
"629",2000,"matchbox twenty","Bent","4:12",2,37,2000-05-06
"630",2000,"2 Pac","Baby Don't Cry (Keep...","4:22",3,72,2000-03-11
"631",2000,"2Ge+her","The Hardest Part Of ...","3:15",3,92,2000-09-16
"632",2000,"3 Doors Down","Kryptonite","3:53",3,68,2000-04-22
"633",2000,"3 Doors Down","Loser","4:24",3,72,2000-11-04
"634",2000,"504 Boyz","Wobble Wobble","3:35",3,25,2000-04-29
"635",2000,"98^0","Give Me Just One Nig...","3:24",3,34,2000-09-02
"636",2000,"A*Teens","Dancing Queen","3:44",3,96,2000-07-22
"637",2000,"Aaliyah","I Don't Wanna","4:15",3,51,2000-02-12
"638",2000,"Aaliyah","Try Again","4:03",3,38,2000-04-01
"639",2000,"Adams, Yolanda","Open My Heart","5:30",3,74,2000-09-09
"640",2000,"Adkins, Trace","More","3:05",3,75,2000-05-13
"641",2000,"Aguilera, Christina","Come On Over Baby (A...","3:38",3,45,2000-08-19
"642",2000,"Aguilera, Christina","I Turn To You","4:00",3,30,2000-04-29
"643",2000,"Aguilera, Christina","What A Girl Wants","3:18",3,28,1999-12-11
"644",2000,"Alice Deejay","Better Off Alone","6:50",3,53,2000-04-22
"645",2000,"Allan, Gary","Smoke Rings In The D...","4:18",3,76,2000-02-05
"646",2000,"Amber","Sexual","4:38",3,96,1999-07-31
"647",2000,"Anthony, Marc","My Baby You","3:59",3,76,2000-09-30
"648",2000,"Anthony, Marc","You Sang To Me","3:50",3,50,2000-03-11
"649",2000,"Avant","My First Love","4:28",3,56,2000-11-18
"650",2000,"Avant","Separated","4:13",3,30,2000-05-13
"651",2000,"BBMak","Back Here","3:35",3,60,2000-05-13
"652",2000,"Backstreet Boys, The","Shape Of My Heart","3:49",3,24,2000-10-28
"653",2000,"Backstreet Boys, The","Show Me The Meaning ...","3:54",3,55,2000-01-15
"654",2000,"Backstreet Boys, The","The One","3:46",3,43,2000-06-10
"655",2000,"Badu, Erkyah","Bag Lady","5:03",3,42,2000-09-02
"656",2000,"Baha Men","Who Let The Dogs Out","3:17",3,85,2000-08-05
"657",2000,"Barenaked Ladies","Pinch Me","3:46",3,69,2000-09-23
"658",2000,"Beenie Man","Girls Dem Sugar","4:17",3,63,2000-11-04
"659",2000,"Before Dark","Monica","4:04",3,80,2000-06-03
"660",2000,"Bega, Lou","Tricky Tricky ","3:23",3,87,2000-02-12
"661",2000,"Big Punisher","It's So Hard","3:25",3,75,2000-05-06
"662",2000,"Black Rob","Whoa!","4:04",3,53,2000-03-18
"663",2000,"Black, Clint","Been There","5:28",3,62,2000-03-04
"664",2000,"Blaque","Bring It All To Me","3:46",3,50,1999-11-06
"665",2000,"Blige, Mary J.","Deep Inside","5:26",3,80,1999-11-27
"666",2000,"Blige, Mary J.","Give Me You","5:00",3,77,2000-04-29
"667",2000,"Blink-182","All The Small Things","2:52",3,69,1999-12-18
"668",2000,"Bloodhound Gang","The Bad Touch","4:20",3,55,2000-04-01
"669",2000,"Bon Jovi","It's My Life","3:44",3,51,2000-08-26
"670",2000,"Braxton, Toni","He Wasn't Man Enough","4:21",3,48,2000-04-01
"671",2000,"Braxton, Toni","Just Be A Man About ...","4:10",3,51,2000-08-12
"672",2000,"Braxton, Toni","Spanish Guitar","4:24",3,98,2000-12-16
"673",2000,"Brock, Chad","A Country Boy Can Su...","3:54",3,92,2000-01-15
"674",2000,"Brock, Chad","Yes!","3:22",3,66,2000-04-22
"675",2000,"Brooks & Dunn","You'll Always Be Lov...","2:58",3,85,2000-06-24
"676",2000,"Brooks, Garth","Do What You Gotta Do","2:56",3,72,2000-03-04
"677",2000,"Byrd, Tracy","Put Your Hand In Min...","4:30",3,76,2000-02-12
"678",2000,"Cagle, Chris","My Love Goes On And ...","3:02",3,94,2000-11-04
"679",2000,"Cam'ron","What Means The World...","4:38",3,96,2000-10-28
"680",2000,"Carey, Mariah","Crybaby","5:19",3,48,2000-07-08
"681",2000,"Carey, Mariah","Thank God I Found Yo...","4:14",3,50,1999-12-25
"682",2000,"Carter, Aaron","Aaron's Party (Come ...","3:23",3,57,2000-09-09
"683",2000,"Carter, Torrey","Take That","3:43",3,86,2000-07-08
"684",2000,"Changing Faces","That Other Woman","4:00",3,66,2000-10-14
"685",2000,"Chesney, Kenny","I Lost It","3:54",3,61,2000-11-04
"686",2000,"Chesney, Kenny","What I Need To Do","4:05",3,68,2000-04-15
"687",2000,"Clark Family Experience","Meanwhile Back At Th...","2:56",3,81,2000-12-02
"688",2000,"Clark, Terri","A Little Gasoline","3:07",3,88,2000-12-30
"689",2000,"Common","The Light","3:55",3,53,2000-08-19
"690",2000,"Counting Crows","Hanginaround","4:07",3,66,1999-11-20
"691",2000,"Creed","Higher","5:16",3,73,1999-09-25
"692",2000,"Creed","With Arms Wide Open","3:52",3,76,2000-05-27
